,IMEI_Number,Phone_Number,Called_Numbers,Type,Call_Start_Time,Call_End_Time,Location
1319,250777406762377,+91-9457614681,+91-755-555-8348,OUTGOING,2020-03-13 07:56:01,2020-03-13 08:29:09,"(28.696474, 78.660419)"
1320,604775855254246,+91-9457614681,+91-985-550-6742,OUTGOING,2020-01-14 00:12:05,2020-01-14 00:17:44,"(28.696474, 78.660419)"
1321,456431013543810,+91-9457614681,+91-935-551-4172,INCOMING,2020-02-06 21:00:51,2020-02-06 21:39:23,"(28.696474, 78.660419)"
1322,604775855254246,+91-9457614681,+91-855-501-9691,INCOMING,2020-02-08 12:07:29,2020-02-08 12:23:21,"(28.829659, 78.715692)"
1323,604775855254246,+91-9457614681,+91-945-553-4219,INCOMING,2020-01-02 10:30:23,2020-01-02 10:56:59,"(28.696474, 78.660419)"
1324,250777406762377,+91-9457614681,+91-755-565-8423,INCOMING,2020-01-13 09:29:11,2020-01-13 09:33:14,"(28.696474, 78.660419)"
1325,456431013543810,+91-9457614681,+91-855-571-6375,INCOMING,2020-01-06 10:32:36,2020-01-06 11:19:09,"(28.881342, 78.581894)"
1326,250777406762377,+91-9457614681,+91-855-580-4106,INCOMING,2020-03-21 00:58:48,2020-03-21 01:56:17,"(28.829659, 78.715692)"
1327,456431013543810,+91-9457614681,+91-755-576-3516,OUTGOING,2020-03-09 03:08:38,2020-03-09 03:12:58,"(28.792365, 78.756622)"
1328,250777406762377,+91-9457614681,+91-855-523-1067,OUTGOING,2020-01-05 07:24:23,2020-01-05 07:33:09,"(28.792365, 78.756622)"
1329,456431013543810,+91-9457614681,+91-755-529-9384,OUTGOING,2020-02-16 03:32:22,2020-02-16 04:24:55,"(28.892516, 78.725159)"
1330,456431013543810,+91-9457614681,+91-755-584-1519,INCOMING,2020-01-25 19:25:07,2020-01-25 20:07:27,"(28.881342, 78.581894)"
1331,456431013543810,+91-9457614681,+91-755-527-3743,OUTGOING,2020-01-23 08:36:04,2020-01-23 08:59:25,"(28.881342, 78.581894)"
1332,250777406762377,+91-9457614681,+91-855-580-4106,OUTGOING,2020-01-09 12:16:50,2020-01-09 12:34:50,"(28.892516, 78.725159)"
1333,604775855254246,+91-9457614681,+91-945-555-5148,OUTGOING,2020-02-14 14:21:23,2020-02-14 15:00:35,"(28.892516, 78.725159)"
1334,250777406762377,+91-9457614681,+91-855-520-5448,OUTGOING,2020-01-18 03:24:57,2020-01-18 04:05:17,"(28.792365, 78.756622)"
1335,456431013543810,+91-9457614681,+91-855-580-4106,INCOMING,2020-03-05 00:17:31,2020-03-05 00:19:40,"(28.792365, 78.756622)"
1336,250777406762377,+91-9457614681,+91-855-538-8796,INCOMING,2020-03-24 18:37:43,2020-03-24 19:01:36,"(28.847369, 78.758552)"
1337,250777406762377,+91-9457614681,+91-755-527-3743,OUTGOING,2020-02-26 08:44:48,2020-02-26 09:23:21,"(28.847369, 78.758552)"
1338,456431013543810,+91-9457614681,+91-905-556-5719,INCOMING,2020-02-03 07:27:32,2020-02-03 08:00:05,"(28.696474, 78.660419)"
1339,250777406762377,+91-9457614681,+91-855-591-9650,INCOMING,2020-03-10 09:12:43,2020-03-10 09:44:29,"(28.881342, 78.581894)"
1340,250777406762377,+91-9457614681,+91-755-535-4555,OUTGOING,2020-01-07 17:42:26,2020-01-07 17:54:27,"(28.696474, 78.660419)"
1341,456431013543810,+91-9457614681,+91-915-550-2853,INCOMING,2020-02-26 16:50:08,2020-02-26 17:07:09,"(28.829659, 78.715692)"
1342,604775855254246,+91-9457614681,+91-755-541-9099,OUTGOING,2020-03-23 05:45:27,2020-03-23 06:18:29,"(28.881342, 78.581894)"
1343,250777406762377,+91-9457614681,+91-855-504-4054,INCOMING,2020-02-04 00:54:24,2020-02-04 01:14:41,"(28.892516, 78.725159)"
1344,250777406762377,+91-9457614681,+91-755-562-7393,INCOMING,2020-01-21 00:08:58,2020-01-21 00:56:21,"(28.892516, 78.725159)"
1345,604775855254246,+91-9457614681,+91-855-553-7983,INCOMING,2020-01-26 01:04:41,2020-01-26 01:53:00,"(28.829659, 78.715692)"
1346,604775855254246,+91-9457614681,+91-755-518-1731,INCOMING,2020-01-10 21:24:15,2020-01-10 21:46:42,"(28.792365, 78.756622)"
1347,604775855254246,+91-9457614681,+91-755-512-9023,INCOMING,2020-02-21 17:10:07,2020-02-21 17:18:10,"(28.881342, 78.581894)"
1348,604775855254246,+91-9457614681,+91-855-562-3450,OUTGOING,2020-02-17 14:10:37,2020-02-17 15:09:35,"(28.792365, 78.756622)"
1349,250777406762377,+91-9457614681,+91-755-572-0382,OUTGOING,2020-03-06 03:40:52,2020-03-06 03:43:15,"(28.881342, 78.581894)"
1350,250777406762377,+91-9457614681,+91-855-569-0253,INCOMING,2020-01-06 00:13:58,2020-01-06 00:25:23,"(28.892516, 78.725159)"
1351,456431013543810,+91-9457614681,+91-855-531-3873,INCOMING,2020-01-11 14:35:50,2020-01-11 14:55:27,"(28.829659, 78.715692)"
1352,250777406762377,+91-9457614681,+91-755-510-3656,INCOMING,2020-03-03 09:23:31,2020-03-03 09:24:55,"(28.881342, 78.581894)"
1353,250777406762377,+91-9457614681,+91-755-597-3583,INCOMING,2020-02-12 14:18:44,2020-02-12 14:21:15,"(28.881342, 78.581894)"
1354,604775855254246,+91-9457614681,+91-945-553-4219,OUTGOING,2020-03-24 05:46:42,2020-03-24 06:31:08,"(28.829659, 78.715692)"
1355,604775855254246,+91-9457614681,+91-855-595-1832,INCOMING,2020-02-28 14:47:26,2020-02-28 15:36:10,"(28.829659, 78.715692)"
1356,456431013543810,+91-9457614681,+91-855-583-2582,OUTGOING,2020-02-26 18:32:43,2020-02-26 19:06:22,"(28.696474, 78.660419)"
1357,604775855254246,+91-9457614681,+91-855-557-4302,OUTGOING,2020-03-14 04:09:19,2020-03-14 04:50:18,"(28.792365, 78.756622)"
1358,456431013543810,+91-9457614681,+91-945-555-5148,OUTGOING,2020-02-28 10:37:21,2020-02-28 11:33:56,"(28.881342, 78.581894)"
1359,604775855254246,+91-9457614681,+91-755-562-7393,INCOMING,2020-02-18 08:00:40,2020-02-18 08:08:27,"(28.847369, 78.758552)"
1360,250777406762377,+91-9457614681,+91-855-569-0253,INCOMING,2020-02-26 20:17:39,2020-02-26 20:56:09,"(28.881342, 78.581894)"
1361,456431013543810,+91-9457614681,+91-855-591-9650,INCOMING,2020-01-26 15:29:37,2020-01-26 16:21:50,"(28.881342, 78.581894)"
1362,456431013543810,+91-9457614681,+91-955-552-5033,OUTGOING,2020-03-11 11:46:11,2020-03-11 12:23:40,"(28.792365, 78.756622)"
1363,250777406762377,+91-9457614681,+91-905-557-7383,OUTGOING,2020-01-03 20:17:52,2020-01-03 20:51:08,"(28.892516, 78.725159)"
1364,250777406762377,+91-9457614681,+91-855-538-2053,INCOMING,2020-02-09 11:30:40,2020-02-09 11:56:36,"(28.792365, 78.756622)"
1365,456431013543810,+91-9457614681,+91-935-557-2700,INCOMING,2020-02-08 22:42:45,2020-02-08 22:46:58,"(28.892516, 78.725159)"
1366,250777406762377,+91-9457614681,+91-915-557-2013,OUTGOING,2020-01-13 09:10:28,2020-01-13 09:47:05,"(28.847369, 78.758552)"
1367,250777406762377,+91-9457614681,+91-755-522-9356,INCOMING,2020-03-03 01:40:48,2020-03-03 02:19:16,"(28.696474, 78.660419)"
1368,250777406762377,+91-9457614681,+91-755-576-3516,INCOMING,2020-03-08 00:47:30,2020-03-08 01:08:03,"(28.829659, 78.715692)"
1369,604775855254246,+91-9457614681,+91-755-584-1519,OUTGOING,2020-02-02 05:56:09,2020-02-02 06:47:19,"(28.829659, 78.715692)"
1370,456431013543810,+91-9457614681,+91-755-530-5666,OUTGOING,2020-02-01 07:21:06,2020-02-01 07:31:50,"(28.829659, 78.715692)"
1371,604775855254246,+91-9457614681,+91-855-579-8994,OUTGOING,2020-02-03 03:09:37,2020-02-03 03:19:16,"(28.881342, 78.581894)"
1372,456431013543810,+91-9457614681,+91-855-524-2371,OUTGOING,2020-02-29 15:31:13,2020-02-29 15:50:16,"(28.696474, 78.660419)"
1373,456431013543810,+91-9457614681,+91-855-551-1010,OUTGOING,2020-03-04 23:49:16,2020-03-05 00:48:09,"(28.829659, 78.715692)"
1374,604775855254246,+91-9457614681,+91-855-503-9775,INCOMING,2020-01-14 07:21:14,2020-01-14 07:34:52,"(28.881342, 78.581894)"
1375,604775855254246,+91-9457614681,+91-755-518-1731,OUTGOING,2020-02-10 09:01:27,2020-02-10 09:47:49,"(28.792365, 78.756622)"
1376,250777406762377,+91-9457614681,+91-755-555-8348,OUTGOING,2020-02-07 17:05:23,2020-02-07 18:00:18,"(28.829659, 78.715692)"
1377,604775855254246,+91-9457614681,+91-855-538-2053,OUTGOING,2020-01-22 01:04:37,2020-01-22 01:24:54,"(28.892516, 78.725159)"
1378,604775855254246,+91-9457614681,+91-915-557-2013,OUTGOING,2020-02-26 17:42:56,2020-02-26 18:10:32,"(28.792365, 78.756622)"
1379,456431013543810,+91-9457614681,+91-855-591-9650,OUTGOING,2020-01-27 22:34:22,2020-01-27 22:57:38,"(28.792365, 78.756622)"
1380,250777406762377,+91-9457614681,+91-945-556-9882,INCOMING,2020-01-30 17:38:20,2020-01-30 17:59:29,"(28.847369, 78.758552)"
1381,456431013543810,+91-9457614681,+91-755-565-8423,OUTGOING,2020-02-13 03:44:17,2020-02-13 03:48:59,"(28.792365, 78.756622)"
1382,456431013543810,+91-9457614681,+91-755-541-9099,OUTGOING,2020-01-07 06:23:39,2020-01-07 06:41:39,"(28.847369, 78.758552)"
1383,250777406762377,+91-9457614681,+91-855-580-2868,INCOMING,2020-02-28 22:13:18,2020-02-28 22:16:35,"(28.892516, 78.725159)"
1384,604775855254246,+91-9457614681,+91-755-564-8571,INCOMING,2020-02-12 13:03:08,2020-02-12 14:02:05,"(28.792365, 78.756622)"
1385,456431013543810,+91-9457614681,+91-855-511-8075,INCOMING,2020-02-01 09:20:59,2020-02-01 09:45:25,"(28.829659, 78.715692)"
1386,604775855254246,+91-9457614681,+91-855-553-7983,OUTGOING,2020-01-24 16:32:22,2020-01-24 16:46:00,"(28.792365, 78.756622)"
1387,456431013543810,+91-9457614681,+91-855-526-9482,OUTGOING,2020-01-29 07:07:22,2020-01-29 07:28:53,"(28.881342, 78.581894)"
1388,604775855254246,+91-9457614681,+91-965-550-9287,INCOMING,2020-01-11 03:34:29,2020-01-11 04:00:37,"(28.696474, 78.660419)"
1389,250777406762377,+91-9457614681,+91-955-559-4440,INCOMING,2020-03-22 04:40:54,2020-03-22 05:01:02,"(28.847369, 78.758552)"
1390,250777406762377,+91-9457614681,+91-755-522-9356,OUTGOING,2020-03-12 09:52:40,2020-03-12 10:42:11,"(28.696474, 78.660419)"
1391,604775855254246,+91-9457614681,+91-855-580-4106,INCOMING,2020-02-21 21:22:07,2020-02-21 22:18:14,"(28.696474, 78.660419)"
1392,250777406762377,+91-9457614681,+91-855-562-3450,INCOMING,2020-03-12 01:55:38,2020-03-12 02:43:58,"(28.847369, 78.758552)"
1393,604775855254246,+91-9457614681,+91-925-558-1539,OUTGOING,2020-03-01 01:44:12,2020-03-01 02:15:47,"(28.892516, 78.725159)"
1394,250777406762377,+91-9457614681,+91-855-580-2868,INCOMING,2020-01-08 21:57:28,2020-01-08 22:22:10,"(28.829659, 78.715692)"
1395,250777406762377,+91-9457614681,+91-755-505-9181,INCOMING,2020-02-02 22:18:55,2020-02-02 22:32:36,"(28.829659, 78.715692)"
1396,604775855254246,+91-9457614681,+91-855-551-1010,INCOMING,2020-01-04 08:05:40,2020-01-04 08:06:38,"(28.881342, 78.581894)"
1397,456431013543810,+91-9457614681,+91-945-553-4219,INCOMING,2020-02-29 14:14:53,2020-02-29 14:30:22,"(28.792365, 78.756622)"
1398,250777406762377,+91-9457614681,+91-755-541-2719,OUTGOING,2020-02-29 07:55:33,2020-02-29 08:38:53,"(28.696474, 78.660419)"
1399,456431013543810,+91-9457614681,+91-755-517-4792,OUTGOING,2020-01-15 16:48:27,2020-01-15 17:28:45,"(28.881342, 78.581894)"
1400,250777406762377,+91-9457614681,+91-755-596-8126,INCOMING,2020-02-03 09:51:57,2020-02-03 10:43:21,"(28.881342, 78.581894)"
1401,604775855254246,+91-9457614681,+91-855-591-4164,INCOMING,2020-03-22 23:23:59,2020-03-22 23:54:20,"(28.829659, 78.715692)"
1402,456431013543810,+91-9457614681,+91-855-562-3450,INCOMING,2020-01-29 19:33:15,2020-01-29 19:57:50,"(28.847369, 78.758552)"
1403,250777406762377,+91-9457614681,+91-755-529-9384,INCOMING,2020-01-01 21:29:22,2020-01-01 21:35:01,"(28.829659, 78.715692)"
1404,250777406762377,+91-9457614681,+91-955-559-1994,INCOMING,2020-03-19 13:51:22,2020-03-19 13:59:52,"(28.892516, 78.725159)"
1405,456431013543810,+91-9457614681,+91-755-541-2295,OUTGOING,2020-03-17 12:21:19,2020-03-17 12:55:43,"(28.847369, 78.758552)"
1406,456431013543810,+91-9457614681,+91-755-541-2719,INCOMING,2020-01-23 21:58:22,2020-01-23 22:57:55,"(28.881342, 78.581894)"
1407,456431013543810,+91-9457614681,+91-945-553-4219,OUTGOING,2020-01-14 22:03:49,2020-01-14 22:58:52,"(28.847369, 78.758552)"
1408,456431013543810,+91-9457614681,+91-965-550-9287,INCOMING,2020-03-10 07:55:36,2020-03-10 08:40:48,"(28.792365, 78.756622)"
1409,250777406762377,+91-9457614681,+91-935-551-4172,INCOMING,2020-03-02 15:38:59,2020-03-02 16:13:23,"(28.881342, 78.581894)"
1410,456431013543810,+91-9457614681,+91-915-550-2853,OUTGOING,2020-03-06 05:14:32,2020-03-06 05:41:09,"(28.881342, 78.581894)"
1411,456431013543810,+91-9457614681,+91-755-597-3583,INCOMING,2020-02-07 20:33:32,2020-02-07 20:55:59,"(28.881342, 78.581894)"
1412,250777406762377,+91-9457614681,+91-855-523-1067,INCOMING,2020-03-14 00:43:15,2020-03-14 01:26:33,"(28.892516, 78.725159)"
1413,456431013543810,+91-9457614681,+91-755-576-3516,OUTGOING,2020-03-16 06:03:24,2020-03-16 06:28:06,"(28.696474, 78.660419)"
1414,456431013543810,+91-9457614681,+91-755-527-3743,OUTGOING,2020-02-01 11:04:49,2020-02-01 11:43:01,"(28.847369, 78.758552)"
1415,456431013543810,+91-9457614681,+91-755-541-2719,INCOMING,2020-03-06 23:20:47,2020-03-06 23:57:16,"(28.881342, 78.581894)"
1416,604775855254246,+91-9457614681,+91-755-561-0725,OUTGOING,2020-03-09 06:05:50,2020-03-09 06:35:05,"(28.892516, 78.725159)"
1417,456431013543810,+91-9457614681,+91-975-552-0715,INCOMING,2020-01-05 22:33:08,2020-01-05 23:04:58,"(28.847369, 78.758552)"
1418,250777406762377,+91-9457614681,+91-855-592-9539,OUTGOING,2020-03-03 03:44:54,2020-03-03 04:36:04,"(28.847369, 78.758552)"
1419,604775855254246,+91-9457614681,+91-755-584-1519,INCOMING,2020-01-16 17:18:40,2020-01-16 18:10:50,"(28.792365, 78.756622)"
1420,604775855254246,+91-9457614681,+91-855-571-6375,OUTGOING,2020-01-21 03:48:18,2020-01-21 04:36:44,"(28.881342, 78.581894)"
1421,250777406762377,+91-9457614681,+91-755-530-5666,INCOMING,2020-02-21 16:17:06,2020-02-21 16:55:45,"(28.829659, 78.715692)"
1422,456431013543810,+91-9457614681,+91-855-579-8994,OUTGOING,2020-02-23 17:30:09,2020-02-23 18:08:24,"(28.792365, 78.756622)"
1423,456431013543810,+91-9457614681,+91-755-510-3656,OUTGOING,2020-03-15 21:17:32,2020-03-15 21:27:58,"(28.847369, 78.758552)"
1424,250777406762377,+91-9457614681,+91-965-556-3594,OUTGOING,2020-01-01 19:24:17,2020-01-01 19:33:22,"(28.847369, 78.758552)"
1425,456431013543810,+91-9457614681,+91-755-530-5666,OUTGOING,2020-01-24 14:06:49,2020-01-24 14:09:32,"(28.881342, 78.581894)"
1426,456431013543810,+91-9457614681,+91-755-565-8423,INCOMING,2020-03-02 02:30:02,2020-03-02 03:03:25,"(28.792365, 78.756622)"
1427,456431013543810,+91-9457614681,+91-945-553-4219,INCOMING,2020-03-01 23:17:17,2020-03-01 23:35:23,"(28.847369, 78.758552)"
1428,456431013543810,+91-9457614681,+91-855-579-5317,INCOMING,2020-02-02 11:46:36,2020-02-02 11:52:41,"(28.696474, 78.660419)"
1429,250777406762377,+91-9457614681,+91-965-550-9287,OUTGOING,2020-01-15 10:19:55,2020-01-15 11:14:54,"(28.881342, 78.581894)"
1430,604775855254246,+91-9457614681,+91-755-555-8348,OUTGOING,2020-03-23 13:17:15,2020-03-23 13:52:32,"(28.881342, 78.581894)"
1431,250777406762377,+91-9457614681,+91-915-557-2013,OUTGOING,2020-02-04 16:31:38,2020-02-04 17:29:58,"(28.881342, 78.581894)"
1432,250777406762377,+91-9457614681,+91-975-552-0715,INCOMING,2020-02-21 06:40:43,2020-02-21 07:40:12,"(28.696474, 78.660419)"
1433,456431013543810,+91-9457614681,+91-755-555-8348,INCOMING,2020-01-06 05:45:48,2020-01-06 06:40:53,"(28.829659, 78.715692)"
1434,604775855254246,+91-9457614681,+91-995-551-3095,OUTGOING,2020-02-15 05:22:40,2020-02-15 06:05:00,"(28.847369, 78.758552)"
1435,456431013543810,+91-9457614681,+91-935-557-2700,INCOMING,2020-03-14 08:51:37,2020-03-14 09:12:21,"(28.892516, 78.725159)"
1436,456431013543810,+91-9457614681,+91-755-596-8126,INCOMING,2020-01-22 16:05:03,2020-01-22 16:53:27,"(28.881342, 78.581894)"
1437,250777406762377,+91-9457614681,+91-905-556-5719,INCOMING,2020-01-21 12:39:16,2020-01-21 12:52:28,"(28.881342, 78.581894)"
1438,604775855254246,+91-9457614681,+91-755-564-0578,OUTGOING,2020-01-12 16:40:07,2020-01-12 17:07:13,"(28.696474, 78.660419)"
1439,456431013543810,+91-9457614681,+91-855-513-6692,OUTGOING,2020-02-08 13:17:28,2020-02-08 13:53:19,"(28.829659, 78.715692)"
1440,604775855254246,+91-9457614681,+91-955-552-5033,INCOMING,2020-02-08 23:30:19,2020-02-09 00:19:55,"(28.792365, 78.756622)"
1441,456431013543810,+91-9457614681,+91-985-550-6742,OUTGOING,2020-01-13 02:23:42,2020-01-13 03:04:08,"(28.881342, 78.581894)"
1442,250777406762377,+91-9457614681,+91-855-526-2805,INCOMING,2020-03-23 22:17:48,2020-03-23 22:46:48,"(28.881342, 78.581894)"
1443,604775855254246,+91-9457614681,+91-935-555-1034,INCOMING,2020-03-17 12:41:57,2020-03-17 13:19:49,"(28.792365, 78.756622)"
1444,250777406762377,+91-9457614681,+91-945-556-9882,INCOMING,2020-02-07 04:04:14,2020-02-07 04:53:49,"(28.829659, 78.715692)"
1445,456431013543810,+91-9457614681,+91-965-556-3594,OUTGOING,2020-01-30 01:25:46,2020-01-30 01:55:40,"(28.829659, 78.715692)"
1446,604775855254246,+91-9457614681,+91-905-557-7383,OUTGOING,2020-01-14 17:37:51,2020-01-14 17:51:04,"(28.696474, 78.660419)"
1447,604775855254246,+91-9457614681,+91-855-595-1832,INCOMING,2020-02-16 20:40:21,2020-02-16 21:07:13,"(28.847369, 78.758552)"
1448,250777406762377,+91-9457614681,+91-905-557-7383,OUTGOING,2020-01-23 12:13:54,2020-01-23 13:09:32,"(28.829659, 78.715692)"
1449,250777406762377,+91-9457614681,+91-755-565-8423,OUTGOING,2020-01-21 13:48:51,2020-01-21 14:46:36,"(28.696474, 78.660419)"
1450,250777406762377,+91-9457614681,+91-855-511-8075,OUTGOING,2020-03-20 07:03:30,2020-03-20 07:44:33,"(28.881342, 78.581894)"
1451,250777406762377,+91-9457614681,+91-755-529-9384,OUTGOING,2020-02-20 04:10:46,2020-02-20 04:14:51,"(28.892516, 78.725159)"
1452,250777406762377,+91-9457614681,+91-855-523-1067,OUTGOING,2020-03-11 02:00:51,2020-03-11 02:37:17,"(28.829659, 78.715692)"
1453,604775855254246,+91-9457614681,+91-755-561-0725,INCOMING,2020-03-02 06:27:37,2020-03-02 07:01:34,"(28.847369, 78.758552)"
1454,604775855254246,+91-9457614681,+91-755-522-9356,OUTGOING,2020-03-16 10:29:38,2020-03-16 10:41:50,"(28.829659, 78.715692)"
1455,250777406762377,+91-9457614681,+91-955-559-4440,INCOMING,2020-02-28 09:39:49,2020-02-28 09:52:43,"(28.792365, 78.756622)"
1456,456431013543810,+91-9457614681,+91-755-592-7698,OUTGOING,2020-01-12 08:19:04,2020-01-12 08:53:13,"(28.829659, 78.715692)"
1457,250777406762377,+91-9457614681,+91-755-522-9356,INCOMING,2020-02-01 04:15:28,2020-02-01 04:58:00,"(28.847369, 78.758552)"
1458,604775855254246,+91-9457614681,+91-995-559-8991,OUTGOING,2020-02-19 05:15:05,2020-02-19 05:57:19,"(28.696474, 78.660419)"
1459,250777406762377,+91-9457614681,+91-855-579-5317,INCOMING,2020-01-05 06:05:21,2020-01-05 06:29:20,"(28.847369, 78.758552)"
1460,456431013543810,+91-9457614681,+91-915-557-2013,OUTGOING,2020-02-09 10:37:14,2020-02-09 10:42:59,"(28.892516, 78.725159)"
1461,604775855254246,+91-9457614681,+91-935-555-1034,INCOMING,2020-03-11 06:17:05,2020-03-11 06:26:11,"(28.892516, 78.725159)"
1462,456431013543810,+91-9457614681,+91-855-553-7983,INCOMING,2020-03-15 06:38:31,2020-03-15 07:05:37,"(28.881342, 78.581894)"
1463,456431013543810,+91-9457614681,+91-855-591-4164,INCOMING,2020-01-08 06:16:17,2020-01-08 06:47:48,"(28.892516, 78.725159)"
1464,456431013543810,+91-9457614681,+91-755-596-8126,INCOMING,2020-01-14 19:01:43,2020-01-14 19:11:11,"(28.792365, 78.756622)"
1465,604775855254246,+91-9457614681,+91-755-555-8348,INCOMING,2020-02-17 02:13:12,2020-02-17 02:42:45,"(28.881342, 78.581894)"
1466,604775855254246,+91-9457614681,+91-855-500-0203,OUTGOING,2020-03-08 00:13:08,2020-03-08 00:19:16,"(28.847369, 78.758552)"
1467,250777406762377,+91-9457614681,+91-995-551-3095,OUTGOING,2020-01-24 00:53:25,2020-01-24 01:39:03,"(28.829659, 78.715692)"
1468,250777406762377,+91-9457614681,+91-755-580-3310,OUTGOING,2020-03-21 10:03:40,2020-03-21 10:28:48,"(28.881342, 78.581894)"
1469,604775855254246,+91-9457614681,+91-755-564-0578,INCOMING,2020-03-05 22:42:13,2020-03-05 23:25:28,"(28.881342, 78.581894)"
1470,604775855254246,+91-9457614681,+91-855-538-8796,INCOMING,2020-02-15 01:39:47,2020-02-15 02:38:24,"(28.792365, 78.756622)"
1471,250777406762377,+91-9457614681,+91-755-580-3310,INCOMING,2020-01-16 05:52:56,2020-01-16 06:41:29,"(28.847369, 78.758552)"
1472,456431013543810,+91-9457614681,+91-855-591-4288,OUTGOING,2020-01-21 03:22:20,2020-01-21 04:13:23,"(28.696474, 78.660419)"
1473,604775855254246,+91-9457614681,+91-755-596-8126,OUTGOING,2020-03-03 00:50:54,2020-03-03 00:51:22,"(28.829659, 78.715692)"
1474,604775855254246,+91-9457614681,+91-755-597-3583,OUTGOING,2020-03-12 05:33:24,2020-03-12 06:11:43,"(28.847369, 78.758552)"
1475,604775855254246,+91-9457614681,+91-755-518-1731,OUTGOING,2020-02-16 16:06:51,2020-02-16 17:02:54,"(28.696474, 78.660419)"
1476,456431013543810,+91-9457614681,+91-935-550-6401,INCOMING,2020-03-02 02:00:48,2020-03-02 02:44:21,"(28.881342, 78.581894)"
1477,456431013543810,+91-9457614681,+91-855-551-1010,INCOMING,2020-03-05 06:09:57,2020-03-05 06:19:54,"(28.696474, 78.660419)"
1478,250777406762377,+91-9457614681,+91-915-550-2853,OUTGOING,2020-03-24 15:16:40,2020-03-24 15:58:06,"(28.881342, 78.581894)"
1479,456431013543810,+91-9457614681,+91-925-556-9078,OUTGOING,2020-02-12 11:36:05,2020-02-12 11:56:01,"(28.847369, 78.758552)"
1480,456431013543810,+91-9457614681,+91-755-541-9099,INCOMING,2020-03-22 20:32:52,2020-03-22 21:18:46,"(28.892516, 78.725159)"
1481,250777406762377,+91-9457614681,+91-925-556-9078,INCOMING,2020-03-22 18:45:06,2020-03-22 19:03:24,"(28.792365, 78.756622)"
1482,604775855254246,+91-9457614681,+91-855-571-6375,INCOMING,2020-03-21 12:57:41,2020-03-21 13:48:17,"(28.847369, 78.758552)"
1483,456431013543810,+91-9457614681,+91-855-526-9482,INCOMING,2020-03-07 02:54:12,2020-03-07 03:37:35,"(28.847369, 78.758552)"
